"Plot Title: yrv_9"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435414, SEN S/N: 21435414)","Coupler Detached (LGR S/N: 21435414)","Coupler Attached (LGR S/N: 21435414)","Host Connected (LGR S/N: 21435414)","End Of File (LGR S/N: 21435414)"
549,07/05/22 04:05:31 AM,12.304,,,,
550,07/05/22 04:20:31 AM,12.304,,,,
551,07/05/22 04:35:31 AM,12.304,,,,
552,07/05/22 04:50:31 AM,12.207,,,,
553,07/05/22 05:05:31 AM,12.207,,,,
554,07/05/22 05:20:31 AM,12.207,,,,
555,07/05/22 05:35:31 AM,12.207,,,,
556,07/05/22 05:50:31 AM,12.207,,,,
557,07/05/22 06:05:31 AM,12.207,,,,
558,07/05/22 06:20:31 AM,12.207,,,,
559,07/05/22 06:35:31 AM,12.207,,,,
560,07/05/22 06:50:31 AM,12.207,,,,
561,07/05/22 07:05:31 AM,12.304,,,,
562,07/05/22 07:20:31 AM,12.401,,,,
563,07/05/22 07:35:31 AM,12.497,,,,
564,07/05/22 07:50:31 AM,12.594,,,,
565,07/05/22 08:05:31 AM,12.690,,,,
566,07/05/22 08:20:31 AM,12.883,,,,
567,07/05/22 08:35:31 AM,12.980,,,,
568,07/05/22 08:50:31 AM,13.076,,,,
569,07/05/22 09:05:31 AM,13.173,,,,
570,07/05/22 09:20:31 AM,13.558,,,,
571,07/05/22 09:35:31 AM,14.230,,,,
572,07/05/22 09:50:31 AM,14.804,,,,
573,07/05/22 10:05:31 AM,15.282,,,,
574,07/05/22 10:20:31 AM,15.760,,,,
575,07/05/22 10:35:31 AM,16.141,,,,
576,07/05/22 10:50:31 AM,16.427,,,,
577,07/05/22 11:05:31 AM,16.713,,,,
578,07/05/22 11:20:31 AM,16.903,,,,
579,07/05/22 11:35:31 AM,17.094,,,,
580,07/05/22 11:50:31 AM,17.189,,,,
581,07/05/22 12:05:31 PM,17.094,,,,
582,07/05/22 12:20:31 PM,16.808,,,,
583,07/05/22 12:35:31 PM,16.523,,,,
584,07/05/22 12:50:31 PM,16.332,,,,
585,07/05/22 01:05:31 PM,16.141,,,,
586,07/05/22 01:20:31 PM,15.473,,,,
587,07/05/22 01:35:31 PM,14.996,,,,
588,07/05/22 01:50:31 PM,14.613,,,,
589,07/05/22 02:05:31 PM,14.230,,,,
590,07/05/22 02:20:31 PM,14.134,,,,
591,07/05/22 02:35:31 PM,13.846,,,,
592,07/05/22 02:50:31 PM,13.750,,,,
593,07/05/22 03:05:31 PM,13.750,,,,
594,07/05/22 03:20:31 PM,13.558,,,,
595,07/05/22 03:35:31 PM,13.654,,,,
596,07/05/22 03:50:31 PM,13.558,,,,
597,07/05/22 04:05:31 PM,13.558,,,,
598,07/05/22 04:20:31 PM,13.269,,,,
599,07/05/22 04:35:31 PM,12.594,,,,
600,07/05/22 04:50:31 PM,12.110,,,,
601,07/05/22 05:05:31 PM,11.528,,,,
602,07/05/22 05:20:31 PM,11.139,,,,
603,07/05/22 05:35:31 PM,10.651,,,,
604,07/05/22 05:50:31 PM,10.259,,,,
605,07/05/22 06:05:31 PM,9.965,,,,
606,07/05/22 06:20:31 PM,9.571,,,,
607,07/05/22 06:35:31 PM,9.275,,,,
608,07/05/22 06:50:31 PM,8.978,,,,
609,07/05/22 07:05:31 PM,8.779,,,,
610,07/05/22 07:20:31 PM,8.481,,,,
611,07/05/22 07:35:31 PM,8.282,,,,
612,07/05/22 07:50:31 PM,8.082,,,,
613,07/05/22 08:05:31 PM,7.882,,,,
614,07/05/22 08:20:31 PM,7.682,,,,
615,07/05/22 08:35:31 PM,7.481,,,,
616,07/05/22 08:50:31 PM,7.381,,,,
617,07/05/22 09:05:31 PM,7.179,,,,
618,07/05/22 09:20:31 PM,7.079,,,,
619,07/05/22 09:35:31 PM,6.978,,,,
620,07/05/22 09:50:31 PM,6.877,,,,
621,07/05/22 10:05:31 PM,6.674,,,,
622,07/05/22 10:20:31 PM,6.573,,,,
623,07/05/22 10:35:31 PM,6.573,,,,
624,07/05/22 10:50:31 PM,6.471,,,,
625,07/05/22 11:05:31 PM,6.370,,,,
626,07/05/22 11:20:31 PM,6.268,,,,
627,07/05/22 11:35:31 PM,6.166,,,,
628,07/05/22 11:50:31 PM,6.166,,,,
629,07/06/22 12:05:31 AM,6.064,,,,
630,07/06/22 12:20:31 AM,6.064,,,,
631,07/06/22 12:35:31 AM,5.962,,,,
632,07/06/22 12:50:31 AM,5.962,,,,
633,07/06/22 01:05:31 AM,5.962,,,,
634,07/06/22 01:20:31 AM,5.860,,,,
635,07/06/22 01:35:31 AM,5.860,,,,
636,07/06/22 01:50:31 AM,5.757,,,,
637,07/06/22 02:05:31 AM,5.757,,,,
638,07/06/22 02:20:31 AM,5.757,,,,
639,07/06/22 02:35:31 AM,5.757,,,,
640,07/06/22 02:50:31 AM,5.655,,,,
641,07/06/22 03:05:31 AM,5.655,,,,
642,07/06/22 03:20:31 AM,5.655,,,,
643,07/06/22 03:35:31 AM,5.655,,,,
644,07/06/22 03:50:31 AM,5.552,,,,
645,07/06/22 04:05:31 AM,5.552,,,,
646,07/06/22 04:20:31 AM,5.552,,,,
647,07/06/22 04:35:31 AM,5.552,,,,
648,07/06/22 04:50:31 AM,5.552,,,,
649,07/06/22 05:05:31 AM,5.552,,,,
650,07/06/22 05:20:31 AM,5.450,,,,
651,07/06/22 05:35:31 AM,5.450,,,,
652,07/06/22 05:50:31 AM,5.450,,,,
653,07/06/22 06:05:31 AM,5.450,,,,
654,07/06/22 06:20:31 AM,5.450,,,,
655,07/06/22 06:35:31 AM,5.450,,,,
656,07/06/22 06:50:31 AM,5.450,,,,
657,07/06/22 07:05:31 AM,5.450,,,,
658,07/06/22 07:20:31 AM,5.450,,,,
659,07/06/22 07:35:31 AM,5.450,,,,
660,07/06/22 07:50:31 AM,5.450,,,,
661,07/06/22 08:05:31 AM,5.450,,,,
662,07/06/22 08:20:31 AM,5.450,,,,
663,07/06/22 08:35:31 AM,5.450,,,,
664,07/06/22 08:50:31 AM,5.450,,,,
665,07/06/22 09:05:31 AM,5.450,,,,
666,07/06/22 09:20:31 AM,5.450,,,,
667,07/06/22 09:35:31 AM,5.450,,,,
668,07/06/22 09:50:31 AM,5.450,,,,
669,07/06/22 10:05:31 AM,5.450,,,,
670,07/06/22 10:20:31 AM,6.166,,,,
671,07/06/22 10:35:31 AM,6.268,,,,
672,07/06/22 10:50:31 AM,6.166,,,,
673,07/06/22 11:05:31 AM,6.064,,,,
674,07/06/22 11:20:31 AM,6.064,,,,
675,07/06/22 11:35:31 AM,5.962,,,,
676,07/06/22 11:50:31 AM,5.962,,,,
677,07/06/22 12:05:31 PM,5.860,,,,
678,07/06/22 12:20:31 PM,5.860,,,,
679,07/06/22 12:35:31 PM,5.757,,,,
680,07/06/22 12:50:31 PM,5.757,,,,
681,07/06/22 01:05:31 PM,5.757,,,,
682,07/06/22 01:20:31 PM,5.655,,,,
683,07/06/22 01:35:31 PM,5.655,,,,
684,07/06/22 01:50:31 PM,5.655,,,,
685,07/06/22 02:05:31 PM,5.655,,,,
686,07/06/22 02:20:31 PM,5.552,,,,
687,07/06/22 02:35:31 PM,5.552,,,,
688,07/06/22 02:50:31 PM,5.552,,,,
689,07/06/22 03:05:31 PM,5.552,,,,
690,07/06/22 03:20:31 PM,5.552,,,,
691,07/06/22 03:35:31 PM,5.450,,,,
692,07/06/22 03:50:31 PM,5.450,,,,
693,07/06/22 04:05:31 PM,5.450,,,,
694,07/06/22 04:20:31 PM,5.450,,,,
695,07/06/22 04:35:31 PM,5.450,,,,
696,07/06/22 04:50:31 PM,5.450,,,,
697,07/06/22 05:05:31 PM,5.450,,,,
698,07/06/22 05:20:31 PM,5.450,,,,
699,07/06/22 05:35:31 PM,5.450,,,,
700,07/06/22 05:50:31 PM,5.450,,,,
701,07/06/22 06:05:31 PM,5.347,,,,
702,07/06/22 06:20:31 PM,5.347,,,,
703,07/06/22 06:35:31 PM,5.347,,,,
704,07/06/22 06:50:31 PM,5.347,,,,
705,07/06/22 07:05:31 PM,5.347,,,,
706,07/06/22 07:20:31 PM,5.347,,,,
707,07/06/22 07:35:31 PM,5.347,,,,
708,07/06/22 07:50:31 PM,5.347,,,,
709,07/06/22 08:05:31 PM,5.347,,,,
710,07/06/22 08:20:31 PM,5.244,,,,
711,07/06/22 08:35:31 PM,5.244,,,,
712,07/06/22 08:50:31 PM,5.244,,,,
713,07/06/22 09:05:31 PM,5.244,,,,
714,07/06/22 09:20:31 PM,5.244,,,,
715,07/06/22 09:35:31 PM,5.244,,,,
716,07/06/22 09:50:31 PM,5.244,,,,
717,07/06/22 10:05:31 PM,5.244,,,,
718,07/06/22 10:20:31 PM,5.244,,,,
719,07/06/22 10:35:31 PM,5.244,,,,
720,07/06/22 10:50:31 PM,5.244,,,,
721,07/06/22 11:05:31 PM,5.244,,,,
722,07/06/22 11:20:31 PM,5.244,,,,
723,07/06/22 11:35:31 PM,5.244,,,,
724,07/06/22 11:50:31 PM,5.244,,,,
725,07/07/22 12:05:31 AM,5.244,,,,
726,07/07/22 12:20:31 AM,5.244,,,,
727,07/07/22 12:35:31 AM,5.244,,,,
728,07/07/22 12:50:31 AM,5.244,,,,
729,07/07/22 01:05:31 AM,5.244,,,,
730,07/07/22 01:20:31 AM,5.244,,,,
731,07/07/22 01:35:31 AM,5.244,,,,
732,07/07/22 01:50:31 AM,5.244,,,,
733,07/07/22 02:05:31 AM,5.244,,,,
734,07/07/22 02:20:31 AM,5.244,,,,
735,07/07/22 02:35:31 AM,5.244,,,,
736,07/07/22 02:50:31 AM,5.244,,,,
737,07/07/22 03:05:31 AM,5.244,,,,
738,07/07/22 03:20:31 AM,5.244,,,,
739,07/07/22 03:35:31 AM,5.244,,,,
740,07/07/22 03:50:31 AM,5.244,,,,
741,07/07/22 04:05:31 AM,5.244,,,,
742,07/07/22 04:20:31 AM,5.244,,,,
743,07/07/22 04:35:31 AM,5.244,,,,
744,07/07/22 04:50:31 AM,5.244,,,,
745,07/07/22 05:05:31 AM,5.244,,,,
746,07/07/22 05:20:31 AM,5.244,,,,
747,07/07/22 05:35:31 AM,5.244,,,,
748,07/07/22 05:50:31 AM,5.244,,,,
749,07/07/22 06:05:31 AM,5.244,,,,
750,07/07/22 06:20:31 AM,5.244,,,,
751,07/07/22 06:35:31 AM,5.244,,,,
752,07/07/22 06:50:31 AM,5.244,,,,
753,07/07/22 07:05:31 AM,5.244,,,,
754,07/07/22 07:20:31 AM,5.244,,,,
755,07/07/22 07:35:31 AM,5.244,,,,
756,07/07/22 07:50:31 AM,5.347,,,,
757,07/07/22 08:05:31 AM,5.347,,,,
758,07/07/22 08:20:31 AM,6.064,,,,
759,07/07/22 08:35:31 AM,6.268,,,,
760,07/07/22 08:50:31 AM,6.166,,,,
761,07/07/22 09:05:31 AM,6.166,,,,
762,07/07/22 09:20:31 AM,6.166,,,,
763,07/07/22 09:35:31 AM,6.064,,,,
764,07/07/22 09:50:31 AM,5.962,,,,
765,07/07/22 10:05:31 AM,5.860,,,,
766,07/07/22 10:20:31 AM,5.757,,,,
767,07/07/22 10:35:31 AM,5.655,,,,
768,07/07/22 10:50:31 AM,5.655,,,,
769,07/07/22 11:05:31 AM,6.064,,,,
770,07/07/22 11:20:31 AM,5.962,,,,
771,07/07/22 11:35:31 AM,6.064,,,,
772,07/07/22 11:50:31 AM,5.962,,,,
773,07/07/22 12:05:31 PM,5.962,,,,
774,07/07/22 12:20:31 PM,5.860,,,,
775,07/07/22 12:35:31 PM,5.757,,,,
776,07/07/22 12:50:31 PM,5.757,,,,
777,07/07/22 01:05:31 PM,5.757,,,,
778,07/07/22 01:20:31 PM,5.655,,,,
779,07/07/22 01:35:31 PM,5.655,,,,
780,07/07/22 01:50:31 PM,5.655,,,,
781,07/07/22 02:05:31 PM,5.655,,,,
782,07/07/22 02:20:31 PM,5.655,,,,
783,07/07/22 02:35:31 PM,5.552,,,,
784,07/07/22 02:50:31 PM,5.552,,,,
785,07/07/22 03:05:31 PM,5.552,,,,
786,07/07/22 03:20:31 PM,5.552,,,,
787,07/07/22 03:35:31 PM,5.552,,,,
788,07/07/22 03:50:31 PM,7.079,,,,
789,07/07/22 04:05:31 PM,6.978,,,,
790,07/07/22 04:20:31 PM,6.877,,,,
791,07/07/22 04:35:31 PM,6.674,,,,
792,07/07/22 04:40:53 PM,,,Logged,Logged,
793,07/07/22 04:41:17 PM,,Logged,,,
794,07/07/22 04:50:31 PM,6.775,,,,
795,07/07/22 05:05:31 PM,6.471,,,,
796,07/07/22 05:20:31 PM,6.370,,,,
797,07/07/22 05:35:31 PM,6.370,,,,
798,07/07/22 05:50:31 PM,6.268,,,,
799,07/07/22 06:05:31 PM,6.166,,,,
800,07/07/22 06:20:31 PM,6.166,,,,
801,07/07/22 06:35:31 PM,6.064,,,,
802,07/07/22 06:50:31 PM,6.064,,,,
803,07/07/22 07:05:31 PM,5.962,,,,
804,07/07/22 07:20:31 PM,5.962,,,,
805,07/07/22 07:35:31 PM,5.860,,,,
806,07/07/22 07:50:31 PM,5.860,,,,
807,07/07/22 08:05:31 PM,5.757,,,,
808,07/07/22 08:20:31 PM,5.757,,,,
809,07/07/22 08:35:31 PM,5.757,,,,
810,07/07/22 08:50:31 PM,5.655,,,,
811,07/07/22 09:05:31 PM,5.655,,,,
812,07/07/22 09:20:31 PM,5.655,,,,
813,07/07/22 09:35:31 PM,5.655,,,,
814,07/07/22 09:50:31 PM,5.552,,,,
815,07/07/22 10:05:31 PM,5.552,,,,
816,07/07/22 10:20:31 PM,5.552,,,,
817,07/07/22 10:35:31 PM,5.552,,,,
818,07/07/22 10:50:31 PM,5.552,,,,
819,07/07/22 11:05:31 PM,5.450,,,,
820,07/07/22 11:20:31 PM,5.450,,,,
821,07/07/22 11:35:31 PM,5.450,,,,
822,07/07/22 11:50:31 PM,5.450,,,,
823,07/08/22 12:05:31 AM,5.450,,,,
824,07/08/22 12:20:31 AM,5.450,,,,
825,07/08/22 12:35:31 AM,5.450,,,,
826,07/08/22 12:50:31 AM,5.450,,,,
827,07/08/22 01:05:31 AM,5.450,,,,
828,07/08/22 01:20:31 AM,5.450,,,,
829,07/08/22 01:35:31 AM,5.450,,,,
830,07/08/22 01:50:31 AM,5.450,,,,
831,07/08/22 02:05:31 AM,5.450,,,,
832,07/08/22 02:20:31 AM,5.347,,,,
833,07/08/22 02:35:31 AM,5.347,,,,
834,07/08/22 02:50:31 AM,5.347,,,,
835,07/08/22 03:05:31 AM,5.347,,,,
836,07/08/22 03:20:31 AM,5.347,,,,
837,07/08/22 03:35:31 AM,5.347,,,,
838,07/08/22 03:50:31 AM,5.347,,,,
839,07/08/22 04:05:31 AM,5.347,,,,
840,07/08/22 04:20:31 AM,5.347,,,,
841,07/08/22 04:35:31 AM,5.347,,,,
842,07/08/22 04:50:31 AM,5.347,,,,
843,07/08/22 05:05:31 AM,5.347,,,,
844,07/08/22 05:20:31 AM,5.347,,,,
845,07/08/22 05:35:31 AM,5.347,,,,
846,07/08/22 05:50:31 AM,5.347,,,,
847,07/08/22 06:05:31 AM,5.347,,,,
848,07/08/22 06:20:31 AM,5.347,,,,
849,07/08/22 06:35:31 AM,5.347,,,,
850,07/08/22 06:50:31 AM,5.347,,,,
851,07/08/22 07:05:31 AM,5.347,,,,
852,07/08/22 07:20:31 AM,5.347,,,,
853,07/08/22 07:35:31 AM,5.347,,,,
854,07/08/22 07:50:31 AM,5.347,,,,
855,07/08/22 08:05:31 AM,5.347,,,,
856,07/08/22 08:20:31 AM,5.347,,,,
857,07/08/22 08:35:31 AM,5.347,,,,
858,07/08/22 08:50:31 AM,5.347,,,,
859,07/08/22 09:05:31 AM,5.347,,,,
860,07/08/22 09:20:31 AM,5.347,,,,
861,07/08/22 09:35:31 AM,5.347,,,,
862,07/08/22 09:50:31 AM,5.347,,,,
863,07/08/22 10:05:31 AM,5.347,,,,
864,07/08/22 10:20:31 AM,5.347,,,,
865,07/08/22 10:35:31 AM,5.347,,,,
866,07/08/22 10:50:31 AM,5.347,,,,
867,07/08/22 11:05:31 AM,5.347,,,,
868,07/08/22 11:20:31 AM,5.347,,,,
869,07/08/22 11:35:31 AM,5.347,,,,
870,07/08/22 11:50:31 AM,5.347,,,,
871,07/08/22 12:05:31 PM,5.347,,,,
872,07/08/22 12:20:31 PM,5.347,,,,
873,07/08/22 12:35:31 PM,5.347,,,,
874,07/08/22 12:50:31 PM,5.347,,,,
875,07/08/22 01:05:31 PM,5.347,,,,
876,07/08/22 01:20:31 PM,5.347,,,,
877,07/08/22 01:35:31 PM,5.347,,,,
878,07/08/22 01:50:31 PM,5.244,,,,
879,07/08/22 02:05:31 PM,5.244,,,,
880,07/08/22 02:20:31 PM,5.347,,,,
881,07/08/22 02:35:31 PM,5.244,,,,
882,07/08/22 02:50:31 PM,5.244,,,,
883,07/08/22 03:05:31 PM,5.244,,,,
884,07/08/22 03:20:31 PM,5.244,,,,
885,07/08/22 03:35:31 PM,5.244,,,,
886,07/08/22 03:50:31 PM,5.244,,,,
887,07/08/22 04:05:31 PM,5.244,,,,
888,07/08/22 04:20:31 PM,5.141,,,,
889,07/08/22 04:35:31 PM,5.141,,,,
890,07/08/22 04:50:31 PM,5.244,,,,
891,07/08/22 05:05:31 PM,5.244,,,,
892,07/08/22 05:20:31 PM,5.244,,,,
893,07/08/22 05:35:31 PM,5.244,,,,
894,07/08/22 05:50:31 PM,5.244,,,,
895,07/08/22 06:05:31 PM,5.244,,,,
896,07/08/22 06:20:31 PM,5.244,,,,
897,07/08/22 06:35:31 PM,5.244,,,,
898,07/08/22 06:50:31 PM,5.244,,,,
899,07/08/22 07:05:31 PM,5.244,,,,
900,07/08/22 07:20:31 PM,5.244,,,,
901,07/08/22 07:35:31 PM,5.244,,,,
902,07/08/22 07:50:31 PM,5.244,,,,
903,07/08/22 08:05:31 PM,5.244,,,,
904,07/08/22 08:20:31 PM,5.244,,,,
905,07/08/22 08:35:31 PM,5.244,,,,
906,07/08/22 08:50:31 PM,5.244,,,,
907,07/08/22 09:05:31 PM,5.244,,,,
908,07/08/22 09:20:31 PM,5.244,,,,
909,07/08/22 09:35:31 PM,5.244,,,,
910,07/08/22 09:50:31 PM,5.244,,,,
911,07/08/22 10:05:31 PM,5.347,,,,
912,07/08/22 10:20:31 PM,5.347,,,,
913,07/08/22 10:35:31 PM,5.347,,,,
914,07/08/22 10:50:31 PM,5.347,,,,
915,07/08/22 11:05:31 PM,5.347,,,,
916,07/08/22 11:20:31 PM,5.347,,,,
917,07/08/22 11:35:31 PM,5.347,,,,
918,07/08/22 11:50:31 PM,5.347,,,,
919,07/09/22 12:05:31 AM,5.347,,,,
920,07/09/22 12:20:31 AM,5.347,,,,
921,07/09/22 12:35:31 AM,5.347,,,,
922,07/09/22 12:50:31 AM,5.347,,,,
923,07/09/22 01:05:31 AM,5.347,,,,
924,07/09/22 01:20:31 AM,5.347,,,,
925,07/09/22 01:35:31 AM,5.347,,,,
926,07/09/22 01:50:31 AM,5.347,,,,
927,07/09/22 02:05:31 AM,5.347,,,,
928,07/09/22 02:20:31 AM,5.347,,,,
929,07/09/22 02:35:31 AM,5.347,,,,
930,07/09/22 02:50:31 AM,5.347,,,,
931,07/09/22 03:05:31 AM,5.347,,,,
932,07/09/22 03:20:31 AM,5.347,,,,
933,07/09/22 03:35:31 AM,5.347,,,,
934,07/09/22 03:50:31 AM,5.347,,,,
935,07/09/22 04:05:31 AM,5.347,,,,
936,07/09/22 04:20:31 AM,5.347,,,,
937,07/09/22 04:35:31 AM,5.347,,,,
938,07/09/22 04:50:31 AM,5.347,,,,
939,07/09/22 05:05:31 AM,5.347,,,,
940,07/09/22 05:20:31 AM,5.347,,,,
941,07/09/22 05:35:31 AM,5.347,,,,
942,07/09/22 05:50:31 AM,5.347,,,,
943,07/09/22 06:05:31 AM,5.347,,,,
944,07/09/22 06:20:31 AM,5.347,,,,
945,07/09/22 06:35:31 AM,5.347,,,,
946,07/09/22 06:50:31 AM,5.347,,,,
947,07/09/22 07:05:31 AM,5.347,,,,
948,07/09/22 07:20:31 AM,5.347,,,,
949,07/09/22 07:35:31 AM,5.347,,,,
950,07/09/22 07:50:31 AM,5.347,,,,
951,07/09/22 08:05:31 AM,5.347,,,,
952,07/09/22 08:20:31 AM,5.347,,,,
953,07/09/22 08:35:31 AM,5.347,,,,
954,07/09/22 08:50:31 AM,5.450,,,,
955,07/09/22 09:05:31 AM,5.450,,,,
956,07/09/22 09:20:31 AM,5.450,,,,
957,07/09/22 09:35:31 AM,5.450,,,,
958,07/09/22 09:50:31 AM,5.450,,,,
959,07/09/22 10:05:31 AM,5.450,,,,
960,07/09/22 10:20:31 AM,5.450,,,,
961,07/09/22 10:35:31 AM,5.450,,,,
962,07/09/22 10:50:31 AM,5.450,,,,
963,07/09/22 11:05:31 AM,5.450,,,,
964,07/09/22 11:20:31 AM,5.450,,,,
965,07/09/22 11:35:31 AM,5.450,,,,
966,07/09/22 11:50:31 AM,5.450,,,,
967,07/09/22 12:05:31 PM,5.450,,,,
968,07/09/22 12:20:31 PM,5.450,,,,
969,07/09/22 12:35:31 PM,5.450,,,,
970,07/09/22 12:50:31 PM,5.450,,,,
971,07/09/22 01:05:31 PM,5.450,,,,
972,07/09/22 01:20:31 PM,5.450,,,,
973,07/09/22 01:35:31 PM,5.450,,,,
974,07/09/22 01:50:31 PM,5.450,,,,
975,07/09/22 02:05:31 PM,5.450,,,,
976,07/09/22 02:20:31 PM,5.450,,,,
977,07/09/22 02:35:31 PM,5.450,,,,
978,07/09/22 02:50:31 PM,5.450,,,,
979,07/09/22 03:05:31 PM,5.450,,,,
980,07/09/22 03:20:31 PM,5.552,,,,
981,07/09/22 03:35:31 PM,7.280,,,,
982,07/09/22 03:50:31 PM,7.280,,,,
983,07/09/22 04:05:31 PM,7.079,,,,
984,07/09/22 04:20:31 PM,6.978,,,,
985,07/09/22 04:35:31 PM,6.775,,,,
986,07/09/22 04:50:31 PM,6.674,,,,
987,07/09/22 05:05:31 PM,6.573,,,,
988,07/09/22 05:20:31 PM,6.573,,,,
989,07/09/22 05:35:31 PM,6.471,,,,
990,07/09/22 05:50:31 PM,6.370,,,,
991,07/09/22 06:05:31 PM,6.268,,,,
992,07/09/22 06:20:31 PM,6.268,,,,
993,07/09/22 06:35:31 PM,6.166,,,,
994,07/09/22 06:50:31 PM,6.064,,,,
995,07/09/22 07:05:31 PM,6.064,,,,
996,07/09/22 07:20:31 PM,5.962,,,,
997,07/09/22 07:35:31 PM,5.962,,,,
998,07/09/22 07:50:31 PM,5.860,,,,
999,07/09/22 08:05:31 PM,5.860,,,,
1000,07/09/22 08:20:31 PM,5.860,,,,
1001,07/09/22 08:35:31 PM,5.757,,,,
1002,07/09/22 08:50:31 PM,5.757,,,,
1003,07/09/22 09:05:31 PM,5.757,,,,
1004,07/09/22 09:20:31 PM,5.655,,,,
1005,07/09/22 09:35:31 PM,5.655,,,,
1006,07/09/22 09:50:31 PM,5.655,,,,
1007,07/09/22 10:05:31 PM,5.655,,,,
1008,07/09/22 10:20:31 PM,5.655,,,,
1009,07/09/22 10:35:31 PM,5.552,,,,
1010,07/09/22 10:50:31 PM,5.552,,,,
1011,07/09/22 11:05:31 PM,5.552,,,,
1012,07/09/22 11:20:31 PM,5.552,,,,
1013,07/09/22 11:35:31 PM,5.552,,,,
1014,07/09/22 11:50:31 PM,5.552,,,,
1015,07/10/22 12:05:31 AM,5.552,,,,
1016,07/10/22 12:20:31 AM,5.552,,,,
1017,07/10/22 12:35:31 AM,5.552,,,,
1018,07/10/22 12:50:31 AM,5.552,,,,
1019,07/10/22 01:05:31 AM,5.450,,,,
1020,07/10/22 01:20:31 AM,5.450,,,,
1021,07/10/22 01:35:31 AM,5.450,,,,
1022,07/10/22 01:50:31 AM,5.450,,,,
1023,07/10/22 02:05:31 AM,5.450,,,,
1024,07/10/22 02:20:31 AM,5.450,,,,
1025,07/10/22 02:35:31 AM,5.450,,,,
1026,07/10/22 02:50:31 AM,5.450,,,,
1027,07/10/22 03:05:31 AM,5.450,,,,
1028,07/10/22 03:20:31 AM,5.450,,,,
1029,07/10/22 03:35:31 AM,5.450,,,,
1030,07/10/22 03:50:31 AM,5.450,,,,
1031,07/10/22 04:05:31 AM,5.450,,,,
1032,07/10/22 04:20:31 AM,5.450,,,,
1033,07/10/22 04:35:31 AM,5.450,,,,
1034,07/10/22 04:50:31 AM,5.450,,,,
1035,07/10/22 05:05:31 AM,5.450,,,,
1036,07/10/22 05:20:31 AM,5.450,,,,
1037,07/10/22 05:35:31 AM,5.450,,,,
1038,07/10/22 05:50:31 AM,5.450,,,,
1039,07/10/22 06:05:31 AM,5.450,,,,
1040,07/10/22 06:20:31 AM,5.450,,,,
1041,07/10/22 06:35:31 AM,5.450,,,,
1042,07/10/22 06:50:31 AM,5.450,,,,
1043,07/10/22 07:05:31 AM,5.450,,,,
1044,07/10/22 07:20:31 AM,5.450,,,,
1045,07/10/22 07:35:31 AM,5.450,,,,
1046,07/10/22 07:50:31 AM,5.450,,,,
1047,07/10/22 08:05:31 AM,5.450,,,,
1048,07/10/22 08:20:31 AM,5.450,,,,
1049,07/10/22 08:35:31 AM,5.450,,,,
1050,07/10/22 08:50:31 AM,5.450,,,,
1051,07/10/22 09:05:31 AM,5.450,,,,
1052,07/10/22 09:20:31 AM,5.450,,,,
1053,07/10/22 09:35:31 AM,5.450,,,,
1054,07/10/22 09:50:31 AM,5.450,,,,
1055,07/10/22 10:05:31 AM,5.450,,,,
1056,07/10/22 10:20:31 AM,5.450,,,,
1057,07/10/22 10:35:31 AM,5.450,,,,
1058,07/10/22 10:50:31 AM,5.450,,,,
1059,07/10/22 11:05:31 AM,5.450,,,,
1060,07/10/22 11:20:31 AM,5.450,,,,
1061,07/10/22 11:35:31 AM,5.450,,,,
1062,07/10/22 11:50:31 AM,5.450,,,,
1063,07/10/22 12:05:31 PM,5.450,,,,
1064,07/10/22 12:20:31 PM,5.450,,,,
1065,07/10/22 12:35:31 PM,5.450,,,,
1066,07/10/22 12:50:31 PM,5.450,,,,
1067,07/10/22 01:05:31 PM,5.450,,,,
1068,07/10/22 01:20:31 PM,5.450,,,,
1069,07/10/22 01:35:31 PM,5.450,,,,
1070,07/10/22 01:43:57 PM,,,Logged,,
1071,07/10/22 01:44:01 PM,,,,Logged,
1072,07/10/22 01:44:26 PM,,Logged,,,
1073,07/10/22 01:50:31 PM,7.983,,,,
1074,07/10/22 02:05:31 PM,6.064,,,,
1075,07/10/22 02:20:31 PM,5.962,,,,
1076,07/10/22 02:35:31 PM,5.962,,,,
1077,07/10/22 02:50:31 PM,5.860,,,,
1078,07/10/22 03:05:31 PM,5.860,,,,
1079,07/10/22 03:20:31 PM,5.860,,,,
1080,07/10/22 03:35:31 PM,5.757,,,,
1081,07/10/22 03:50:31 PM,5.757,,,,
1082,07/10/22 04:05:31 PM,5.757,,,,
1083,07/10/22 04:20:31 PM,5.655,,,,
1084,07/10/22 04:35:31 PM,5.655,,,,
1085,07/10/22 04:50:31 PM,5.655,,,,
1086,07/10/22 05:05:31 PM,5.655,,,,
1087,07/10/22 05:20:31 PM,5.655,,,,
1088,07/10/22 05:35:31 PM,5.552,,,,
1089,07/10/22 05:50:31 PM,5.552,,,,
1090,07/10/22 06:05:31 PM,5.552,,,,
1091,07/10/22 06:20:31 PM,5.552,,,,
1092,07/10/22 06:35:31 PM,5.552,,,,
1093,07/10/22 06:50:31 PM,5.450,,,,
1094,07/10/22 07:05:31 PM,5.450,,,,
1095,07/10/22 07:20:31 PM,5.450,,,,
1096,07/10/22 07:35:31 PM,5.450,,,,
1097,07/10/22 07:50:31 PM,5.450,,,,
1098,07/10/22 08:05:31 PM,5.450,,,,
