lipid	estimate	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative	p.adj	PubChem.CID	Chemical.Name	INCHIKEY
PC O-34:0 Isomer A	-0.752958786959532	13.3004855618301	14.0534443487896	-3.98024591963903	0.00067601851833019	21.0991870895058	-1.14625494349655	-0.359662630422512	Welch Two Sample t-test	two.sided	0.00153818935490446	164209620	(2-Hexacosanoyloxy-3-octoxypropyl) 2-(trimethylazaniumyl)ethyl phosphate	BNIFFRNYMGLGIV-UHFFFAOYSA-N
PC O-34:0 Isomer B	-1.15222213856827	10.8215249863493	11.9737471249176	-6.45337201867134	4.83260905652985e-07	28.7326738248752	-1.51753682895081	-0.786907448185738	Welch Two Sample t-test	two.sided	3.60029374711474e-05	24779361	[(2R)-2-hexadecoxy-3-octadecanoyloxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	ZKTXOJMFIAILJG-VQJSHJPSSA-N
PC O-34:1|PC O-16:0_18:1	-0.713420713989988	15.3205155989113	16.0339363129013	-3.84972793166376	0.000854736128327047	22.2654052747979	-1.09747957746628	-0.329361850513701	Welch Two Sample t-test	two.sided	0.00174459839891411	72730732	(3-Hexadecoxy-2-octadec-9-enoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate	SIEDNCDNGMIKST-UHFFFAOYSA-N
PC O-36:1 	-1.19152295410691	12.755298759778	13.9468217138849	-5.18713148832852	3.66032582621324e-05	21.3680567798297	-1.66872530923578	-0.714320598978029	Welch Two Sample t-test	two.sided	0.000218155419242309	138138968	[2-[(Z)-docos-13-enoyl]oxy-3-tetradecoxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	CTZJPIRYGNJXMR-MRCUWXFGSA-N
PC O-39:8 	0.864877830805515	12.8471402606576	11.982262429852	3.81607358466665	0.000836196991756405	24.0288810823991	0.39714403528678	1.33261162632425	Welch Two Sample t-test	two.sided	0.00173046321905145	138157243	[3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoxy]-2-[(9Z,12Z)-heptadeca-9,12-dienoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	FYLHFHLSNYCGOC-FPWUCMTFSA-N
PC P-34:0 or PC O-34:1 	-0.633760552678034	9.76725081361963	10.4010113662977	-3.79718107320317	0.00110181382437588	20.3543179312922	-0.981525799313188	-0.285995306042879	Welch Two Sample t-test	two.sided	0.00207810455483552	53481719	1-(11Z-octadecenyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine	QCGUXAIDEOWPBV-SNKLRXETSA-N
PC P-34:1 or PC O-34:2	-0.622721480163303	9.16880468450846	9.79152616467176	-3.97256302162793	0.000805988440384013	19.1392073387087	-0.95065327056329	-0.294789689763316	Welch Two Sample t-test	two.sided	0.00173046321905145	53480735	1-(1-Enyl-vaccenoyl)-2-palmitoyl-sn-glycero-3-phosphocholine	MBRHHFWRXQYYAN-RTVLTNFHSA-N
PC P-34:1 or PC O-34:2 	-0.472891957766727	13.7212281001219	14.1941200578887	-2.50732095407287	0.0191268127400365	24.669043376571	-0.861594559785387	-0.0841893557480667	Welch Two Sample t-test	two.sided	0.0226182150655987	70698781	1-(1Z,11Z-octadecadienyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine	MBRHHFWRXQYYAN-JEPFLRBFSA-N
PC P-36:1 or PC O-36:2	-1.09599199040202	13.5898189646314	14.6858109550334	-4.95533174421015	5.50935493582455e-05	22.5255426495027	-1.55405971868254	-0.637924262121503	Welch Two Sample t-test	two.sided	0.000264804479173503	52923754	PC(O-16:0/20:2(11Z,14Z))	ZYLPVUZBZNMVMR-ZBBHDILGSA-N
PC P-36:1 or PC O-36:2 	-0.521007979699977	7.20786558695136	7.72887356665134	-3.77663631265081	0.00114076865473958	20.5511916274295	-0.808284249354383	-0.233731710045571	Welch Two Sample t-test	two.sided	0.00209845098217527	53480797	1-(1Z,9Z-octadecadienyl)-2-octadecanoyl-sn-glycero-3-phosphocholine	ZOTYCHIFTCFAHC-KOUVQCMKSA-N
PC P-36:2 or PC O-36:3 	-1.17258872243676	12.3462153150474	13.5188040374842	-5.2198112052984	3.42312066124101e-05	21.2956701283778	-1.63936266536069	-0.70581477951283	Welch Two Sample t-test	two.sided	0.000213886491323387	53480801	PC(P-18:1(9Z)/18:1(9Z))	DIHWZUCEXWUHOD-IIVNATNGSA-N
PC P-36:3 or PC O-36:4 	0.36673665406467	8.77789140178214	8.41115474771747	3.93141614083413	0.000556429167945715	26.083599694456	0.175019372593319	0.558453935536021	Welch Two Sample t-test	two.sided	0.0013591466561297	53481701	PC(o-16:0/20:4(8Z,11Z,14Z,17Z))	SOUZQPFUXRVDGK-KCTKZSJBSA-N
PC P-38:5 or PC O-38:6 Isomer A 	0.634972654057281	15.9347733755905	15.2998007215333	2.59813135316216	0.0164622836994547	21.8622321176821	0.127941328585578	1.14200397952898	Welch Two Sample t-test	two.sided	0.01962304216975	53480695	PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z))	FAKYQMLQEAQOLK-LHZZQLRFSA-N
PC-O 16:0_18:1 	-0.617741917243857	12.739233101332	13.3569750185759	-2.884502827103	0.00875804087534193	21.411881123964	-1.06258862995663	-0.172895204531082	Welch Two Sample t-test	two.sided	0.0111534024822731	10771331	[(2S)-3-hexadecoxy-2-[(Z)-octadec-9-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	SIEDNCDNGMIKST-GUSIKBLRSA-N
PE 34:0 	-0.592218160847827	6.69227545750098	7.28449361834881	-3.89249191619533	0.000661343322816601	24.7635405550289	-0.905715780238914	-0.278720541456741	Welch Two Sample t-test	two.sided	0.00153818935490446	6426734	Phosphatidylethanolamine 18:0-16:0	JRTZGTYHEHCHTM-UHFFFAOYSA-N
PE 34:1 	-0.820592502946706	8.70208193392572	9.52267443687242	-4.52170008343064	0.000158870221837391	22.6217361934549	-1.19635757144048	-0.444827434452928	Welch Two Sample t-test	two.sided	0.000550503791948168	134763376	Phosphatidylethanolamine 16:0-18:1	RECBGBLFDMTQRS-SGEDCAFJSA-N
PE 36:1 	-0.69222757984569	7.96346197026685	8.65568955011254	-4.61347699054445	0.000121663263071786	23.0263079291354	-1.0025989829979	-0.381856176693484	Welch Two Sample t-test	two.sided	0.000464816056351183	25244969	2-azaniumylethyl [3-octadecanoyloxy-2-[(Z)-octadec-9-enoyl]oxypropyl] phosphate	JQKOHRZNEOQNJE-ZZEZOPTASA-N
PE 36:4 	0.563400926350475	9.72236945559676	9.15896852924629	3.61458049181675	0.00105365312467574	30.965037499882	0.245489524222471	0.881312328478479	Welch Two Sample t-test	two.sided	0.00203888721528164	138221545	[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-hexadecanoyloxypropan-2-yl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate	NQIMLWFRWGTTOZ-JAXHXWBXSA-N
PE 36:5|PE 16:0_20:5	1.05621720783052	15.6824973686829	14.6262801608523	4.66867890010431	9.12276159530564e-05	24.5952997503155	0.589889049467596	1.52254536619345	Welch Two Sample t-test	two.sided	0.0003673760750542	75957871	[1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-hexadecanoyloxypropan-2-yl] icosa-5,8,11,14,17-pentaenoate	KHLRCNXJXSYNCK-UHFFFAOYSA-N
PE 37:5|PE 17:0_20:5	0.901749224218788	10.5458607654654	9.64411154124659	4.31108824840843	0.000129744717340373	34.3145807134068	0.476808656113666	1.32668979232391	Welch Two Sample t-test	two.sided	0.000483299072092888	75957262	[1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-heptadecanoyloxypropan-2-yl] icosa-5,8,11,14,17-pentaenoate	YRRQJTQXWQBPQK-UHFFFAOYSA-N
PE 38:4 	0.421242783178094	14.644749197723	14.2235064145449	2.19552571289596	0.034729498931907	35.6050335258024	0.0319742169132705	0.810511349442918	Welch Two Sample t-test	two.sided	0.0386171294093593	46891781	2-ammonioethyl [(2R)-2-[(5Z,8Z,11Z,14Z)-1-oxoeicosa-5,8,11,14-tetraenoxy]-3-(1-oxooctadecoxy)propyl] phosphate	ANRKEHNWXKCXDB-BHFWLYLHSA-N
PE 38:5 	0.744855973242046	12.6455042991546	11.9006483259125	2.92033547132934	0.00661522752092274	29.6962012023365	0.223733759531957	1.26597818695214	Welch Two Sample t-test	two.sided	0.00898681161879019	138318539	[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-[(Z)-octadec-9-enoyl]oxypropan-2-yl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate	ZYMZKMQPPJPQHY-HAGCXRLMSA-N
PE 38:6 Isomer B 	1.1539346841006	12.3105189471558	11.1565842630552	5.06709152235909	3.44515153809482e-05	24.1550386390825	0.684080241654713	1.62378912654649	Welch Two Sample t-test	two.sided	0.000213886491323387	6426738	[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-hexadecanoyloxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate	MPWUZHVZZKSTPV-LGFBOSHVSA-N
PE 38:7|PE 18:2_20:5 Isomer A	2.68704855306074	13.8639690117544	11.1769204586937	2.41102160701706	0.028950863765986	15.2520991402871	0.314994184748128	5.05910292137336	Welch Two Sample t-test	two.sided	0.0324336744446008	75957373	[1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-octadeca-9,12-dienoyloxypropan-2-yl] icosa-5,8,11,14,17-pentaenoate	AJTJVNKPLZTLHV-UHFFFAOYSA-N
PE 38:7|PE 18:2_20:5 Isomer B	1.05571671872889	10.0151961944911	8.9594794757622	5.2325946438492	2.40433393651126e-05	23.677395064829	0.639008666876569	1.47242477058121	Welch Two Sample t-test	two.sided	0.000179122878270089	75957373	[1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-octadeca-9,12-dienoyloxypropan-2-yl] icosa-5,8,11,14,17-pentaenoate	AJTJVNKPLZTLHV-UHFFFAOYSA-N
PE 40:6|PE 18:1_22:5	0.922439283426545	10.3986818947304	9.4762426113038	3.86483303590186	0.000681345620293253	25.5173035442528	0.431383582142211	1.41349498471088	Welch Two Sample t-test	two.sided	0.00153818935490446	76042109	[1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-octadec-9-enoyloxypropan-2-yl] docosa-7,10,13,16,19-pentaenoate	IZEXFAOLFRVCJS-UHFFFAOYSA-N
PE 40:7|PE 18:1_22:6	1.57822212454513	10.916936197988	9.33871407344284	8.0050511567538	9.66627927174504e-08	20.5048525203139	1.16761573769401	1.98882851139625	Welch Two Sample t-test	two.sided	1.44027561149001e-05	75955284	[1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-octadec-9-enoyloxypropan-2-yl] docosa-4,7,10,13,16,19-hexaenoate	JZSZAGWWWKKXLO-UHFFFAOYSA-N
PE O-16:1_18:1 	-1.20951463638445	11.9461858012225	13.1557004376069	-6.63607619213902	1.37748837209977e-06	21.1690147858841	-1.58836820155017	-0.83066107121873	Welch Two Sample t-test	two.sided	4.94069161945347e-05	138251610	[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-[(Z)-hexadec-9-enoxy]propan-2-yl] (Z)-octadec-9-enoate	RFPQMVKZNQOUGY-KXYOHKLBSA-N
PE O-16:1_18:2 	-0.550141971670575	7.11225797736521	7.66239994903578	-3.94866825480097	0.000594150431944656	24.1558651791621	-0.83759322665248	-0.26269071668867	Welch Two Sample t-test	two.sided	0.00142787765096377	138252555	[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-[(Z)-hexadec-9-enoxy]propan-2-yl] (9Z,12Z)-octadeca-9,12-dienoate	RIQAKBUOHSSMTC-PNBIJBBKSA-N
PE O-36:1 	-0.455278956257798	7.37533852721296	7.83061748347076	-3.54659834545008	0.00200753142604393	20.1390765038348	-0.722936836335526	-0.18762107618007	Welch Two Sample t-test	two.sided	0.00322284252084611	52924982	1-octadecyl-2-(9Z-octadecenoyl)-glycero-3-phosphoethanolamine	CEVVUBCHWNKKNN-VDLQPGGRSA-N
PE O-36:3 	0.550971937674655	7.8126348281614	7.26166289048675	3.30821932425067	0.00259071045092022	27.9319060764366	0.209779680024555	0.892164195324755	Welch Two Sample t-test	two.sided	0.00397954491945476	138137779	[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-octadecoxypropan-2-yl] (9Z,12Z,15Z)-octadeca-9,12,15-trienoate	CQHMZFNQRVSRPW-HLMRNWPHSA-N
PE P-34:1 or PE O-34:2 	-1.2593364047371	8.44348281818524	9.70281922292234	-6.10450194772435	4.85316550682201e-06	20.811425718736	-1.68858995199672	-0.830082857477485	Welch Two Sample t-test	two.sided	9.039020756456e-05	53480893	1-(1-Enyl-oleoyl)-2-palmitoyl-sn-glycero-3-phosphoethanolamine	ZOSSFCIAXYNTHL-CSTBBDSDSA-N
PE P-36:1 or PE O-36:2	-1.33196146788403	7.98385386425347	9.31581533213749	-6.72576375803111	1.65795020787029e-06	19.6765014445202	-1.74549877660829	-0.918424159159763	Welch Two Sample t-test	two.sided	4.94069161945347e-05	53480895	1-(1-Enyl-oleoyl)-2-stearoyl-sn-glycero-3-phosphoethanolamine	OBAAWAYLQLYWNN-KHFVPPDWSA-N
Phosphatidylethanolamine alkenyl 18:0-18:2 	-0.630765177091933	7.46204008501733	8.09280526210926	-3.71206130906128	0.00149360002990549	18.8619508973176	-0.986594692585601	-0.274935661598266	Welch Two Sample t-test	two.sided	0.0025877488890223	134760121	Phosphatidylethanolamine alkenyl 18:0-18:2	QBAQUPWJTLVJBD-CZAAGYDRSA-N
SM 37:4;3O 	0.669088331478038	11.8542676856009	11.1851793541229	3.34494419837494	0.00281976504533441	22.9057852199809	0.255201081382015	1.08297558157406	Welch Two Sample t-test	two.sided	0.00428719379341661	164390119	[(8E,12E,16E)-3,4-dihydroxy-2-[[(Z)-nonadec-9-enoyl]amino]octadeca-8,12,16-trienyl] 2-(trimethylazaniumyl)ethyl phosphate	QFCPIEOQTPOOTG-BIQXSSBLSA-N
SM d32:0 	-0.792114963986252	12.6058073896205	13.3979223536067	-4.29390460404092	0.000190977216492143	27.9351974399781	-1.17003289379347	-0.414197034179037	Welch Two Sample t-test	two.sided	0.000646718301302939	44260138	C14DH Sphingomyelin	MJAFYELZQYPMQG-MPQUPPDSSA-N
SM d32:0 Isomer B 	-0.913493038262416	8.44182014675988	9.35531318502229	-5.50520520837812	9.38866103042085e-06	25.5885179751664	-1.25483953497602	-0.572146541548812	Welch Two Sample t-test	two.sided	0.000116575874461059	133040069	[3-Hydroxy-2-(tridecanoylamino)nonadecyl] 2-(trimethylazaniumyl)ethyl phosphate	OMRILSIMTXCAPB-UHFFFAOYSA-N
SM d32:1 Isomer B	-0.441707539899364	10.7326573731635	11.1743649130629	-2.92874909513611	0.00703935550440707	25.7098584465748	-0.751888361269346	-0.131526718529381	Welch Two Sample t-test	two.sided	0.00928315673120529	11433862	C14 Sphingomyelin	KYICBZWZQPCUMO-PSALXKTOSA-N
SM d34:0 	-0.718875514836861	7.87072549107646	8.58960100591332	-5.07647592458095	2.96634934175265e-05	25.2789967191618	-1.01036192173279	-0.427389107940936	Welch Two Sample t-test	two.sided	0.000204047059475581	9939965	N-Palmitoyldihydrosphingomyelin	QHZIGNLCLJPLCU-QPPIDDCLSA-N
SM d34:1 Isomer B	-0.554218672309363	10.2275164616667	10.781735133976	-3.78795803278967	0.000820470357713226	25.7565026659682	-0.855102997297824	-0.253334347320901	Welch Two Sample t-test	two.sided	0.00173046321905145	9939941	Palmitoyl sphingomyelin	RWKUXQNLWDTSLO-GWQJGLRPSA-N
SM d36:0 	-0.560190094146688	7.20085888910026	7.76104898324694	-4.87230859536536	4.40647969084856e-05	26.7109088531676	-0.796217322710961	-0.324162865582415	Welch Two Sample t-test	two.sided	0.000240645924528144	44260130	N-(octadecanoyl)-sphinganine-1-phosphocholine	JCELSEVNSMXGKA-IOLBBIBUSA-N
SM d36:1 Isomer B	-0.330695226842829	9.47276213694689	9.80345736378972	-3.70396344879302	0.000833435295256849	30.7276110610066	-0.512851390464671	-0.148539063220987	Welch Two Sample t-test	two.sided	0.00173046321905145	6453725	Sphingomyelin (D18:1/18:0)	LKQLRGMMMAHREN-YJFXYUILSA-N
SM d37:1 	-0.34898995957729	8.37046482859473	8.71945478817202	-3.09831091379595	0.00426368491755043	29.3400783145574	-0.579246199803582	-0.118733719350998	Welch Two Sample t-test	two.sided	0.00610854858379821	52931171	N-(nonadecanoyl)-sphing-4-enine-1-phosphocholine	HAFQHLHNPJDAGB-MAJDXUCPSA-N
SM d38:1 	-0.415125882932527	8.08464109605148	8.499766978984	-4.18560963452369	0.000229534825356434	29.9326482427492	-0.617696173118466	-0.212555592746588	Welch Two Sample t-test	two.sided	0.000743493238654536	44260124	C20 Sphingomyelin	AADLTHQNYQJHQV-SVLGDMRNSA-N
SM d38:2 Isomer B	-0.280550277188196	7.46088886604966	7.74143914323786	-2.3939647520295	0.0241630186705439	26.0308531527814	-0.521425206005551	-0.0396753483708402	Welch Two Sample t-test	two.sided	0.0279092231155895	52931179	N-(11Z-eicosenoyl)-sphing-4-enine-1-phosphocholine	MDRFMTLYKHBJTF-NQYLGBTJSA-N
SM d39:2 	-0.348518295962307	6.47076225097307	6.81928054693537	-3.08352909018573	0.00394490070878757	35.4976218297423	-0.577857909365275	-0.119178682559338	Welch Two Sample t-test	two.sided	0.00570670102533347	52931187	N-(heneicosanoyl)-4E,14Z-sphingadienine-1-phosphocholine	SDUGEKJCGFHJRC-IYXZHQORSA-N
SM d41:2 Isomer A 	-0.671707549970009	5.63933536733771	6.31104291730771	-4.15955932891722	0.0004595732734948	20.5911882306811	-1.00794098904843	-0.335474110891584	Welch Two Sample t-test	two.sided	0.00118062789225388	52931209	N-(tricosanoyl)-4E,14Z-sphingadienine-1-phosphocholine	JBDGKEXQKCCQFK-JWQIMADESA-N
SM d42:2 Isomer B 	-0.469431449789417	5.07090866452845	5.54034011431787	-2.77896000558684	0.0110301022598532	21.7093579678848	-0.820029326525199	-0.118833573053635	Welch Two Sample t-test	two.sided	0.0136957103059844	52931217	N-(tetracosanoyl)-4E,14Z-sphingadienine-1-phosphocholine	DACOGJMBYLZYDH-GXJPFUDISA-N
TG 46:1 	0.487735988268179	12.1131574922172	11.625421503949	4.01351099022137	0.000262651017799323	39.0448945108636	0.241940501320879	0.733531475215479	Welch Two Sample t-test	two.sided	0.000798673503104063	11764207	1,2-Dimyristoyl-3-oleoyl glycerol	RSDIQTNCDWUNDP-VHXPQNKSSA-N
TG 50:2	1.08410354809401	11.434990681387	10.350887133293	4.64391536780192	4.84825485858031e-05	34.364524481945	0.609869456723978	1.55833763946405	Welch Two Sample t-test	two.sided	0.000249099991009816	85034325	(3-Hexadecanoyloxy-2-hexadec-9-enoyloxypropyl) octadec-9-enoate	TWJCMQZMAPGUSG-UHFFFAOYSA-N
TG 50:2 	0.848451621668806	12.8109305761673	11.9624789544985	5.22299998350733	6.7040959419084e-06	37.773291338261	0.519533544764516	1.1773696985731	Welch Two Sample t-test	two.sided	0.000110990032816039	9544010	Tracylglycerol(18:0/16:1/16:1)	QEZWFCZNHWUARW-XQCAQTCHSA-N
TG 52:3 	3.46813134581979	12.6292847566155	9.16115341079568	2.97808749160025	0.0089366196788193	15.8716380554761	0.997772266871458	5.93849042476811	Welch Two Sample t-test	two.sided	0.0112843756961362	56938177	1-tetradecanoyl-2-(9Z,12Z-octadecadienoyl)-3-(11Z-eicosenoyl)-sn-glycerol	DQXQIWIQYYEGLG-MMWLGPPDSA-N
TG 52:5 	1.60681731835305	10.9515325051315	9.34471518677846	2.3857295372777	0.0281514402476915	18.135879459544	0.19258078168657	3.02105385501953	Welch Two Sample t-test	two.sided	0.0320195770756186	25240366	TG(16:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]	CQZAAIKPSLHIBC-KDJOUNIJSA-N
Taurine	0.704961173232666	11.7877542801777	11.0827931069451	2.79879130111717	0.00842501226690924	33.6806643111805	0.192899422925402	1.21702292353993	Welch Two Sample t-test	two.sided	0.0108217829980127	1123	2-aminoethanesulfonic acid	XOAAWQZATWQOTB-UHFFFAOYSA-N
